"39","    Norway","1,502","1,505","1,539","1,444","1,315","1,350","1,372","1,425","1,427","1,403","1,479","1,444","1,477"
"40","    Denmark","1,330","1,276","1,351","1,304","1,095","1,171","1,244","1,306","1,319","1,292","1,330","1,230","1,288"
"41","    Singapore","1,246","1,176","1,197","1,166","1,208","1,166","1,179","1,170","1,182","1,153","1,247","1,170","1,235"
"42","    New Zealand","1,211","1,149","1,222","1,164","1,154","1,201","1,154","1,161","1,129","1,029","1,055","1,047","1,156"
"43","    Ireland","932","948","982","935","934","921","942","1,001","962","969","1,056","992","1,050"
"44","    Puerto Rico","533","518","476","382","375","476","513","543","489","437","436","489","486"
"45","    South Korea","3,326","3,548","3,672","3,626","3,605","3,620","3,788","3,366","3,440","3,535","3,503","N/A","N/A"
"","MyMetrix Legend","","","","","",""
"","[P]         Property","","","","","",""
"","[M]         Media Title","","","","","",""
"","[C]         Channel","","","","","",""
"","[S]         Subchannel","","","","","",""
"","[G]         Group","","","","","",""
"","[SG]         Subgroup","","","","","",""
"","[E]         Custom Entity","","","","","",""
"","[N]         Ad Network","","","","","",""
"","[A#]         Alternate Rollup","","","","","",""
"","[X1]         Extended Network","","","","","",""
"","[BSN]         Buy Side Advertising Network","","","","","",""
"","[DSP]         Demand Side Platform","","","","","",""
"","[EX]         Exchanges","","","","","",""
"","[SSP]         Sell Side Platform","","","","","",""
"","(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.","","","","","",""
"","(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.","","","","","",""
"","C         Census Only - Used to identify entities that are measured and reported completely based on Census without panel.","","","","","",""
"","++         Used to identify entities that are projected completely based on the entity?s census tagged data.","","","","","",""
"","+         Used to identify entities with at least one child entity that is projected completely based on the child?s census tagged data , but not all.","","","","","",""
"","w/History         Trend combines media previously reported under different parent and/or different level.","","","","","",""
"","*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities","","","","","",""
"","**         Indicates that the entity is an advertising network.","","","","","",""
"","(v)         Indicates that the advertising network has been verified by comScore.","","","","","",""
"","...         Indicates data used fell below minimum reporting standards and/or data not available.","","","","","",""
"","N/A         Indicates data is not available in the data set for reporting for the specified time period.","","","","","",""
"","#         Caution - small base may result in unstable projection.","","","","","",""
"","##         Directional purposes only - base too unstable for reliable projection.","","","","","",""
""," ","","","","","",""
"","","","","","","",""
"","
comScore made an update to Worldwide population estimate. Please refer to http://mymetrix.comscore.com/app/ExtendedMMXUniversalFootNote.aspx for more information.","","","","","",""

