,[G]         Group,[G]         Group,[G]         Group,[G]         Group,[G]         Group,[G]         Group,[G]         Group,[G]         Group,,,,,,,,
,[SG]         Subgroup,[SG]         Subgroup,[SG]         Subgroup,[SG]         Subgroup,[SG]         Subgroup,[SG]         Subgroup,[SG]         Subgroup,[SG]         Subgroup,,,,,,,,
,[E]         Custom Entity,[E]         Custom Entity,[E]         Custom Entity,[E]         Custom Entity,[E]         Custom Entity,[E]         Custom Entity,[E]         Custom Entity,[E]         Custom Entity,,,,,,,,
,[N]         Ad Network,[N]         Ad Network,[N]         Ad Network,[N]         Ad Network,[N]         Ad Network,[N]         Ad Network,[N]         Ad Network,[N]         Ad Network,,,,,,,,
,[A#]         Alternate Rollup,[A#]         Alternate Rollup,[A#]         Alternate Rollup,[A#]         Alternate Rollup,[A#]         Alternate Rollup,[A#]         Alternate Rollup,[A#]         Alternate Rollup,[A#]         Alternate Rollup,,,,,,,,
,[X1]         Extended Network,[X1]         Extended Network,[X1]         Extended Network,[X1]         Extended Network,[X1]         Extended Network,[X1]         Extended Network,[X1]         Extended Network,[X1]         Extended Network,,,,,,,,
,(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.,(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.,(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.,(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.,(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.,(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.,(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.,(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.,,,,,,,,
,"(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.","(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.","(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.","(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.","(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.","(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.","(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.","(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.",,,,,,,,
,w/History         Trend combines media previously reported under different parent and/or different level.,w/History         Trend combines media previously reported under different parent and/or different level.,w/History         Trend combines media previously reported under different parent and/or different level.,w/History         Trend combines media previously reported under different parent and/or different level.,w/History         Trend combines media previously reported under different parent and/or different level.,w/History         Trend combines media previously reported under different parent and/or different level.,w/History         Trend combines media previously reported under different parent and/or different level.,w/History         Trend combines media previously reported under different parent and/or different level.,,,,,,,,
,*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities,*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities,*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities,*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities,*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities,*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities,*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities,*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities,,,,,,,,
,**         Indicates that the entity is an advertising network.,**         Indicates that the entity is an advertising network.,**         Indicates that the entity is an advertising network.,**         Indicates that the entity is an advertising network.,**         Indicates that the entity is an advertising network.,**         Indicates that the entity is an advertising network.,**         Indicates that the entity is an advertising network.,**         Indicates that the entity is an advertising network.,,,,,,,,
,(v)         Indicates that the advertising network has been verified by comScore.,(v)         Indicates that the advertising network has been verified by comScore.,(v)         Indicates that the advertising network has been verified by comScore.,(v)         Indicates that the advertising network has been verified by comScore.,(v)         Indicates that the advertising network has been verified by comScore.,(v)         Indicates that the advertising network has been verified by comScore.,(v)         Indicates that the advertising network has been verified by comScore.,(v)         Indicates that the advertising network has been verified by comScore.,,,,,,,,
,...         Indicates data used fell below minimum reporting standards and/or data not available.,...         Indicates data used fell below minimum reporting standards and/or data not available.,...         Indicates data used fell below minimum reporting standards and/or data not available.,...         Indicates data used fell below minimum reporting standards and/or data not available.,...         Indicates data used fell below minimum reporting standards and/or data not available.,...         Indicates data used fell below minimum reporting standards and/or data not available.,...         Indicates data used fell below minimum reporting standards and/or data not available.,...         Indicates data used fell below minimum reporting standards and/or data not available.,,,,,,,,
,N/A         Indicates data is not available in the data set for reporting for the specified time period.,N/A         Indicates data is not available in the data set for reporting for the specified time period.,N/A         Indicates data is not available in the data set for reporting for the specified time period.,N/A         Indicates data is not available in the data set for reporting for the specified time period.,N/A         Indicates data is not available in the data set for reporting for the specified time period.,N/A         Indicates data is not available in the data set for reporting for the specified time period.,N/A         Indicates data is not available in the data set for reporting for the specified time period.,N/A         Indicates data is not available in the data set for reporting for the specified time period.,,,,,,,,
,#         Caution - small base may result in unstable projection.,#         Caution - small base may result in unstable projection.,#         Caution - small base may result in unstable projection.,#         Caution - small base may result in unstable projection.,#         Caution - small base may result in unstable projection.,#         Caution - small base may result in unstable projection.,#         Caution - small base may result in unstable projection.,#         Caution - small base may result in unstable projection.,,,,,,,,
,##         Directional purposes only - base too unstable for reliable projection.,##         Directional purposes only - base too unstable for reliable projection.,##         Directional purposes only - base too unstable for reliable projection.,##         Directional purposes only - base too unstable for reliable projection.,##         Directional purposes only - base too unstable for reliable projection.,##         Directional purposes only - base too unstable for reliable projection.,##         Directional purposes only - base too unstable for reliable projection.,##         Directional purposes only - base too unstable for reliable projection.,,,,,,,,
,Details on minimum reporting standards are located at: http://mymetrix.comscore.com/mmx/definitions_minreportingstandards.asp,Details on minimum reporting standards are located at: http://mymetrix.comscore.com/mmx/definitions_minreportingstandards.asp,Details on minimum reporting standards are located at: http://mymetrix.comscore.com/mmx/definitions_minreportingstandards.asp,Details on minimum reporting standards are located at: http://mymetrix.comscore.com/mmx/definitions_minreportingstandards.asp,Details on minimum reporting standards are located at: http://mymetrix.comscore.com/mmx/definitions_minreportingstandards.asp,Details on minimum reporting standards are located at: http://mymetrix.comscore.com/mmx/definitions_minreportingstandards.asp,Details on minimum reporting standards are located at: http://mymetrix.comscore.com/mmx/definitions_minreportingstandards.asp,Details on minimum reporting standards are located at: http://mymetrix.comscore.com/mmx/definitions_minreportingstandards.asp,,,,,,,,
,,,,,,,,,,,,,,,,
,"
comScore made an update to Worldwide population estimate. Please refer to http://mymetrix.comscore.com/app/ExtendedMMXUniversalFootNote.aspx for more information.","
comScore made an update to Worldwide population estimate. Please refer to http://mymetrix.comscore.com/app/ExtendedMMXUniversalFootNote.aspx for more information.","
comScore made an update to Worldwide population estimate. Please refer to http://mymetrix.comscore.com/app/ExtendedMMXUniversalFootNote.aspx for more information.","
comScore made an update to Worldwide population estimate. Please refer to http://mymetrix.comscore.com/app/ExtendedMMXUniversalFootNote.aspx for more information.","
comScore made an update to Worldwide population estimate. Please refer to http://mymetrix.comscore.com/app/ExtendedMMXUniversalFootNote.aspx for more information.","
comScore made an update to Worldwide population estimate. Please refer to http://mymetrix.comscore.com/app/ExtendedMMXUniversalFootNote.aspx for more information.","
comScore made an update to Worldwide population estimate. Please refer to http://mymetrix.comscore.com/app/ExtendedMMXUniversalFootNote.aspx for more information.","
comScore made an update to Worldwide population estimate. Please refer to http://mymetrix.comscore.com/app/ExtendedMMXUniversalFootNote.aspx for more information.",,,,,,,,
,,,,,,,,,,,,,,,,
