Media Trend,,,Geography :,Geography :,Worldwide,Worldwide,Worldwide,Worldwide,Worldwide,,,,,,,,
"123HELPME.COM,17U.COM,5156EDU.COM,5BALLOV.RU,Abach...",,,Location :,Location :,All Locations,All Locations,All Locations,All Locations,All Locations,,,,,,,,
,,,Time Period :,Time Period :,July 2009 - September 2010,July 2009 - September 2010,July 2009 - September 2010,July 2009 - September 2010,July 2009 - September 2010,,,,,,,,
,,,Target :,Target :,Total Audience,Total Audience,Total Audience,Total Audience,Total Audience,,"©2010 comScore, Inc","©2010 comScore, Inc","©2010 comScore, Inc",,,,
,,,Media :,Media :,"123HELPME.COM,17U.COM,5156EDU.COM,5BALLOV.RU,Abach...","123HELPME.COM,17U.COM,5156EDU.COM,5BALLOV.RU,Abach...","123HELPME.COM,17U.COM,5156EDU.COM,5BALLOV.RU,Abach...","123HELPME.COM,17U.COM,5156EDU.COM,5BALLOV.RU,Abach...","123HELPME.COM,17U.COM,5156EDU.COM,5BALLOV.RU,Abach...",,,,,,,,
,,,Measures :,Measures :,Total Unique Visitors (000),Total Unique Visitors (000),Total Unique Visitors (000),Total Unique Visitors (000),Total Unique Visitors (000),,,,,,,,
,,,Date :,Date :,11/5/2010,11/5/2010,11/5/2010,11/5/2010,11/5/2010,,,,,,,,
,,,,,,,,,,,,,,,,,
Media/Measures,Media/Measures,Media/Measures,Jul-2009,Aug-2009,Sep-2009,Oct-2009,Nov-2009,Dec-2009,Jan-2010,Feb-2010,Mar-2010,Apr-2010,May-2010,Jun-2010,Jul-2010,Aug-2010,Sep-2010
,,    Total Internet : Total Audience ,"1,151,381","1,165,194","1,179,318","1,190,151","1,206,051","1,222,237","1,237,448","1,203,547","1,219,389","1,231,777","1,244,104","1,253,406","1,261,762","1,285,378","1,294,784"
1,[P],    Wikimedia Foundation Sites,"295,484","307,641","325,998","344,563","345,805","347,020","364,719","345,218","370,744","374,846","388,932","379,112","360,225","373,392","398,178"
2,[C],    Yahoo! Answers,"173,002","178,754","187,718","201,784","200,546","183,770","181,942","183,320","198,495","196,712","212,103","209,492","203,601","206,845","208,563"
3,[C],    Baidu Answers,"87,326","93,624","93,424","99,691","95,874","89,560","91,283","86,050","94,572","97,196","101,908","98,491","101,330","102,476","103,509"
4,[P](U),    Answers.com Sites,"51,579","65,930","83,059","84,120","75,959","67,705","76,526","71,835","75,753","72,044","71,924","68,465","68,301","68,976","78,510"
5,[C],    Baidu Encyclopedia,"43,666","48,365","48,966","53,582","52,284","48,173","48,589","45,526","56,222","55,288","59,520","59,017","59,691","61,705","61,377"
6,[C](U),    DICTIONARY.COM (w/ history),"17,371","18,172","37,570","32,705","33,051","28,967","32,376","33,959","33,077","31,603","30,123","20,969","25,022","27,809","34,727"
7,[M],    THEFREEDICTIONARY.COM,"20,108","19,825","21,200","23,117","24,891","23,204","26,364","23,622","25,207","25,004","25,212","22,264","20,400","22,819","31,271"
8,[C],    SINA iAsk,"20,290","21,700","21,320","23,851","21,572","19,238","20,411","16,801","21,742","22,959","23,812","28,241","28,051","29,407","27,441"
9,[P](U),    Wikia Sites,"16,457","16,963","16,438","17,902","18,312","20,525","21,169","21,929","24,076","23,033","26,101","25,114","25,449","26,135","27,087"
10,[P](u),    Encyclopaedia Britannica,"12,780","13,062","21,360","24,751","22,649","19,998","22,116","21,901","23,821","22,555","21,497","19,389","16,824","16,593","19,262"
11,[C],    Goo Teaching,"15,565","15,922","17,017","16,763","17,008","16,270","17,820","17,384","18,301","18,148","17,214","17,203","18,201","19,036","16,825"
12,[C],    Naver.com Knowledge iN,"14,954","15,266","15,187","15,340","16,095","15,140","14,809","13,482","14,271","13,467","14,300","13,881","14,948","16,049","16,495"
13,[P],    WORDREFERENCE.COM,"9,312","9,947","12,456","13,099","12,880","11,309","11,920","12,431","14,516","14,179","14,544","12,948","11,270","12,179","14,535"
14,[S],    Mail.Ru - Answers (w/ history),"4,709","5,951","5,904","6,193","6,507","7,044","7,126","6,625","7,305","7,458","8,067","12,218","11,263","13,012","13,912"
15,[M](u),    HOWSTUFFWORKS.COM*,"8,662","8,780","10,233","9,863","13,879","13,463","14,339","13,219","14,042","12,534","14,355","12,422","10,717","11,549","12,476"
16,[M],    ICIBA.COM,"10,880","8,111","11,779","12,419","12,677","15,881","14,167","11,184","13,895","12,397","9,454","7,638","8,329","11,342","11,190"
17,[M](U),    Demand Media Network,"5,632","5,714","6,202","9,101","8,684","8,762","9,319","9,230","10,532","10,318","10,909","9,785","9,715","10,282","11,176"
18,[P],    URBANDICTIONARY.COM,"8,056","8,199","7,933","8,598","8,962","9,421","9,948","19,437","10,604","10,406","10,637","9,891","9,825","10,065","10,679"
19,[C](U),    THESAURUS.COM (w/ history),"3,670","4,207","10,237","9,548","10,299","8,491","9,452","10,004","9,979","9,543","8,857","6,864","6,908","7,722","10,424"
20,[P],    ArticlesBase.com Sites,"6,311","6,441","6,893","8,222","8,447","8,145","8,752","8,217","9,815","9,086","9,684","10,177","10,570","9,636","9,978"
21,[C](u),    ANSWERBAG.COM*,"6,209","6,075","6,188","7,999","8,034","8,991","10,822","9,694","11,785","10,883","10,513","9,656","9,868","9,512","9,977"
22,[P],    WISEGEEK.COM,"4,172","4,541","5,331","6,169","6,099","5,896","7,147","6,598","7,310","7,290","7,604","6,827","7,382","7,762","9,090"
23,[M],    REVERSO.NET*,"9,470","9,854","12,292","12,048","11,167","7,758","8,241","7,680","8,922","8,361","8,587","7,635","6,580","6,601","8,778"
24,[C],    Yahoo! Dictionary,"10,750","9,563","10,610","10,935","10,788","10,292","10,739","10,018","10,929","10,349","10,688","10,495","8,568","7,887","8,205"
25,[P],    THINKEXIST.COM,"3,895","4,599","4,514","5,113","4,914","5,725","6,107","5,658","6,360","6,531","7,433","6,769","6,700","7,155","7,853"
26,[M],    WER-WEISS-WAS.DE,"5,058","5,244","5,872","5,910","6,301","5,867","6,439","6,160","6,432","6,257","6,698","6,780","6,763","7,038","7,637"
27,[P],    ARCHIVE.ORG,"5,743","6,039","6,396","7,322","7,048","6,962","7,403","6,343","6,903","6,051","5,804","5,394","5,343","5,933","6,156"
28,[C],    Naver.com Dictionary,"5,570","5,797","6,378","6,616","7,192","6,590","5,940","5,400","6,169","6,271","6,077","5,808","5,513","5,178","6,072"
29,[P],    BrainyMedia Sites,"2,846","2,958","3,442","3,617","3,593","3,878","4,762","4,320","4,903","4,930","5,527","4,922","5,030","5,677","6,068"
30,[S](U),    HIGHBEAM.COM,"4,587","5,163","5,303","5,775","5,913","5,264","7,052","6,504","6,989","5,564","3,941","3,162","2,926","3,324","5,630"
31,[P],    SPRINGERLINK.COM,"4,919","5,376","6,210","7,516","7,959","7,786","8,598","7,926","9,152","8,607","7,084","6,061","5,100","5,034","5,504"
32,[P],    17U.COM,"3,439","3,758","5,027","4,492","3,135","2,793","2,879","2,936","2,295","4,440","4,532","4,367","5,579","5,400","5,343"
33,[M](U),    YOURDICTIONARY.COM,"1,959","2,180","3,114","3,436","4,203","3,688","4,497","3,765","4,184","3,979","4,088","3,757","3,582","3,806","4,866"
34,[P],    TRANSLATE.RU,"2,051","2,390","2,829","2,862","3,050","2,874","2,750","2,835","2,894","2,847","2,901","3,981","3,375","3,771","4,771"
35,[C],    Yandex Dictionary (w/ history),"1,497","1,802","2,541","2,816","3,200","3,330","3,243","3,201","3,233","3,209","3,471","4,121","3,184","3,411","4,545"
36,[M],    FUTURA-SCIENCES.COM (w/ history),"3,323","3,271","4,372","4,863","5,015","4,530","5,292","4,254","4,576","4,252","4,271","3,952","3,285","3,200","4,386"
37,[P],    LEXILOGOS.COM,"2,815","2,930","3,521","3,831","3,539","3,624","3,655","3,350","3,656","3,391","3,760","3,191","2,734","3,675","4,299"
38,[S](U),    ENCYCLOPEDIA.COM,"4,482","5,780","7,880","9,736","10,102","11,634","13,018","11,874","12,586","11,831","8,815","6,528","5,314","2,960","4,266"
39,[P],    WEBLIO.JP,"3,740","3,551","3,026","3,265","3,330","3,359","3,705","3,667","3,389","3,722","3,751","4,180","3,948","3,746","4,135"
40,[P],    INSTRUCTABLES.COM (w/ history),"3,117","3,123","3,224","3,943","3,941","4,515","4,247","3,917","4,064","4,118","4,303","4,210","4,475","4,162","4,134"
41,[P],    BIBLEGATEWAY.COM,"2,825","2,979","3,392","3,668","3,711","3,563","4,121","3,599","4,119","4,185","3,780","3,607","3,390","3,487","4,017"
42,[P],    WAPEDIA.MOBI,"2,304","3,243","4,742","5,463","4,833","4,258","5,038","4,311","4,717","4,235","4,034","3,336","3,085","3,288","3,924"
43,[P],    DICT.CC,"2,405","2,609","2,824","2,671","2,987","2,938","3,442","3,274","3,458","3,518","3,580","3,476","3,098","3,401","3,511"
44,[P],    ENOTES.COM (w/ history),915,"1,302","2,002","2,550","2,655","2,397","2,659","2,413","2,955","2,768","3,009","1,867","1,403","1,831","2,928"
45,[M],    INFOPLEASE.COM (w/ history),"1,642","1,984","2,980","2,899","2,981","2,949","4,402","4,462","3,842","3,227","3,172","2,360","1,937","2,119","2,858"
46,[C](U),    BOOKRAGS.COM,"2,259","2,595","2,993","3,931","4,657","4,323","4,660","3,765","4,108","3,930","3,930","2,448","1,316","1,750","2,726"
47,[C],    SCIENCEDIRECT.COM,"2,225","2,031","2,430","3,096","3,541","3,297","3,197","3,237","3,909","3,350","2,868","2,407","2,457","2,914","2,721"
48,[P],    ITUSOZLUK.COM,"2,644","2,527","2,376","2,075","2,346","3,179","3,023","2,902","2,987","3,291","3,031","2,932","2,835","2,837","2,705"
49,[C],    Livedoor - Wiki,"2,372","2,468","2,653","2,374","2,895","2,580","2,937","2,668","2,716","2,632","2,319","2,395","2,543","2,574","2,580"
50,[P],    ASKMEHELPDESK.COM,"1,804","1,795","1,731","2,061","2,088","1,944","2,035","1,892","2,023","1,988","1,901","1,933","2,041","2,097","2,321"
51,[P],    HOWTODOTHINGS.COM,"2,001","2,134","1,636","1,590","1,728","1,819","2,025","1,773","2,019","2,083","2,408","2,231","2,201","2,379","2,298"
52,[M],    SPANISHDICT.COM,"1,144","1,332","2,186","2,040","2,014","2,101","2,154","1,960","2,338","2,369","2,409","1,971","1,852","1,777","2,293"
53,[P],    INFORMAWORLD.COM,"1,382","1,310","1,239","1,153","1,164","1,688","2,396","2,267","2,981","3,613","2,504","2,149","2,139","2,116","2,279"
54,[P],    POEMHUNTER.COM,"1,622","1,541","1,753","1,946","2,154","2,018","2,311","2,309","2,331","2,289","2,421","1,961","1,851","1,870","2,175"
55,[P],    CONSUMERREPORTS.ORG,"1,792","2,107","1,760","1,974","2,525","2,328","2,500","2,165","2,158","2,321","2,304","2,187","2,212","2,677","2,136"
56,[P],    TURKCEBILGI.COM,"1,633","1,671","1,773","2,522","2,227","2,840","2,340","2,232","2,890","3,071","2,567","1,957","1,851","1,994","2,085"
57,[M],    ANTOLOJI.COM (w/ history),"2,014","2,180","2,305","2,987","2,977","3,525","3,110","2,993","3,521","3,341","2,872","2,004","1,740","1,797","2,067"
58,[P],    OPPAPERS.COM,449,784,968,"1,607","1,588","1,213","1,210","1,233","1,494","1,859","1,820","1,458","1,304","1,498","2,054"
59,[P],    COINMILL.COM,"1,375","1,416","1,284","1,370","1,268","1,547","1,614","1,567","1,675","1,714","1,938","1,899","2,041","2,147","1,995"
60,[P],    BIOGRAFIASYVIDAS.COM,"1,126","1,467","1,843","1,899","1,822",954,"1,132","1,640","1,871","2,022","2,075","1,688","1,170","1,718","1,977"
61,[P],    WOXIKON.DE,"1,183","1,164","1,278","1,399","1,709","1,656","1,827","1,778","1,954","2,097","2,012","2,025","1,647","1,694","1,945"
62,[P],    LAWTIME.CN,908,"1,074","1,193","1,136","1,307","1,464","1,460",916,"1,772","1,655","1,502","1,884","1,889","1,855","1,927"
63,[M],    SOCIETE.COM (w/ history),781,657,"1,354","1,519","1,441","1,353","1,538","1,419","1,480","1,550","1,415","1,613","1,324","1,380","1,924"
64,[P],    SCIELO.BR,"1,141","1,277","1,725","1,775","1,869","1,123","1,024","1,148","1,893","2,041","2,138","1,860","1,379","1,651","1,844"
65,[P],    ONLINECONVERSION.COM,"1,377","1,328","1,737","1,516","1,659","1,653","1,812","1,549","1,641","1,624","1,776","1,642","1,772","1,653","1,698"
66,[P],    GUNS.RU,"1,295","1,146","1,163",989,"1,056","1,074","1,124","1,018","1,193","1,169","1,211","1,517","1,529","1,559","1,682"
67,[M],    KALIPEDIA.COM,"1,287","1,734","2,181","2,291","2,234","1,100","1,138","1,757","2,259","2,319","2,398","1,886","1,288","1,634","1,682"
68,[P],    UN.ORG,"1,178","1,235","1,836","2,082","1,981","1,542","1,679","1,521","1,882","1,751","1,696","1,503","1,095","1,219","1,662"
69,[C](U),    LIFE123.COM,937,"1,279","1,141","1,248","1,199","1,173","1,193","1,242","1,273",933,"1,595","1,655","1,654","1,634","1,633"
70,[P],    SPISHY.RU,15,38,813,715,557,700,518,586,590,664,523,187,60,91,"1,627"
71,[P],    TRADUCEGRATIS.COM,"2,343","2,544","2,601","2,724","2,555","2,355","2,271","2,344","2,323","2,118","2,241","1,978","1,712","1,422","1,552"
72,[M](u),    EASYBIB.COM,156,136,443,752,989,892,"1,030","1,664","2,164","2,374","1,999",758,450,513,"1,519"
73,[P],    IXL.COM,407,379,693,793,"1,055",768,"1,072","1,336","1,501","1,194","1,032",893,801,"1,197","1,484"
74,[P](u),    QUESTIA.COM,"1,517","1,508","2,055","2,416","2,547","2,069","1,955","1,933","2,268","2,125","1,479","1,045","1,035",841,"1,459"
75,[P],    MIRSOVETOV.RU,542,572,507,736,803,682,889,607,762,768,803,"1,278","1,226","1,434","1,442"
76,[P],    PEOPLES.RU,927,849,"1,102","1,310","1,411","1,439","1,210","1,057","1,163","1,070","1,073","1,470","1,206","1,359","1,432"
77,[P],    TURNITIN.COM,361,567,"1,144","1,374","1,481","1,240",949,"1,157","1,569","1,564","1,481",937,704,843,"1,422"
78,[P],    ALC.CO.JP,"1,030","1,081","1,344","1,625","1,477","1,485","1,477","1,418","1,439","1,469","1,675","1,557","1,456","1,350","1,387"
79,[P],    THAIGOODVIEW.COM,"1,039","1,365","1,432",741,"1,056","1,086","1,036",998,640,551,765,"1,250","1,302","1,274","1,359"
80,[C],    ALLEXPERTS.COM,"2,172","2,312","2,116","2,086","2,052","2,026","2,245","1,889","2,008","1,816","1,630","1,367","1,359","1,236","1,357"
81,[P],    DEFINICION.DE,216,518,693,647,653,354,487,964,"1,055","1,066","1,194",950,703,"1,346","1,341"
82,[P],    DICIONARIOINFORMAL.COM.BR,611,799,861,925,904,766,813,931,"1,312","1,305","1,318","1,213","1,035","1,282","1,329"
83,[P],    123HELPME.COM,552,551,"1,018","1,441","1,575","1,519","1,625","1,393","1,647","1,603","1,751","1,107",799,873,"1,314"
84,[M](U),    ACCESSMYLIBRARY.COM (w/ history),"1,157",932,"1,845","3,129","1,431",449,"1,090","1,056","1,779","2,367","2,095","1,456","1,223","1,180","1,312"
85,[M],    ARTICLESNATCH.COM (w/ history),"1,159",846,95,"2,185","1,339",948,909,949,"1,258","1,308","1,700","1,502","1,361","1,146","1,278"
86,[P],    MIJNWOORDENBOEK.NL,953,902,"1,225","1,144","1,293","1,222","1,330","1,154","1,292","1,347","1,277","1,236",953,"1,091","1,271"
87,[P],    SMARTDRAW.COM,"1,122","1,200","1,282","1,367","1,307","1,224","1,345","1,252","1,350","1,188","1,342","1,233","1,277","1,289","1,268"
88,[P],    ARABIC-KEYBOARD.ORG,458,461,474,606,541,619,724,667,765,804,971,841,854,945,"1,251"
89,[P],    BOOKZ.RU,868,892,962,750,535,666,776,603,737,726,768,"1,070",936,"1,088","1,229"
