1,    World-Wide,"3,736","4,058","4,447","4,655","4,751","4,601","5,088","4,751","5,295","5,337","5,517","5,093","4,675","4,852","5,305"
2,    Europe,"1,340","1,419","1,681","1,785","1,863","1,794","2,111","1,895","2,069","2,090","2,172","2,058","1,783","1,827","2,154"
3,    North America,973,"1,047","1,142","1,176","1,174","1,181","1,233","1,247","1,362","1,393","1,402","1,257","1,186","1,177","1,239"
4,    Asia Pacific,934,"1,021",969,"1,042","1,034","1,046","1,160",920,"1,015",995,"1,063","1,043","1,045","1,117","1,109"
5,    United States,785,848,948,958,974,994,"1,021","1,059","1,163","1,194","1,206","1,074","1,013",996,"1,058"
6,    Latin America,313,384,444,433,436,311,345,459,559,572,585,494,407,468,512
7,    Middle East - Africa,175,186,210,219,243,268,238,231,291,287,295,240,253,263,290
8,    India,79,93,95,101,104,108,116,104,116,116,125,131,136,139,147
9,    China,18,10,13,20,19,19,23,15,17,21,15,16,13,26,25
,,,,,,,,,,,,,,,,
,Media Metrix 2.0 Legend,Media Metrix 2.0 Legend,Media Metrix 2.0 Legend,Media Metrix 2.0 Legend,Media Metrix 2.0 Legend,Media Metrix 2.0 Legend,Media Metrix 2.0 Legend,Media Metrix 2.0 Legend,,,,,,,,
,[P]         Property,[P]         Property,[P]         Property,[P]         Property,[P]         Property,[P]         Property,[P]         Property,[P]         Property,,,,,,,,
,[M]         Media Title,[M]         Media Title,[M]         Media Title,[M]         Media Title,[M]         Media Title,[M]         Media Title,[M]         Media Title,[M]         Media Title,,,,,,,,
,[C]         Channel,[C]         Channel,[C]         Channel,[C]         Channel,[C]         Channel,[C]         Channel,[C]         Channel,[C]         Channel,,,,,,,,
,[S]         Subchannel,[S]         Subchannel,[S]         Subchannel,[S]         Subchannel,[S]         Subchannel,[S]         Subchannel,[S]         Subchannel,[S]         Subchannel,,,,,,,,
,[G]         Group,[G]         Group,[G]         Group,[G]         Group,[G]         Group,[G]         Group,[G]         Group,[G]         Group,,,,,,,,
,[SG]         Subgroup,[SG]         Subgroup,[SG]         Subgroup,[SG]         Subgroup,[SG]         Subgroup,[SG]         Subgroup,[SG]         Subgroup,[SG]         Subgroup,,,,,,,,
,[E]         Custom Entity,[E]         Custom Entity,[E]         Custom Entity,[E]         Custom Entity,[E]         Custom Entity,[E]         Custom Entity,[E]         Custom Entity,[E]         Custom Entity,,,,,,,,
,[N]         Ad Network,[N]         Ad Network,[N]         Ad Network,[N]         Ad Network,[N]         Ad Network,[N]         Ad Network,[N]         Ad Network,[N]         Ad Network,,,,,,,,
,[A#]         Alternate Rollup,[A#]         Alternate Rollup,[A#]         Alternate Rollup,[A#]         Alternate Rollup,[A#]         Alternate Rollup,[A#]         Alternate Rollup,[A#]         Alternate Rollup,[A#]         Alternate Rollup,,,,,,,,
,[X1]         Extended Network,[X1]         Extended Network,[X1]         Extended Network,[X1]         Extended Network,[X1]         Extended Network,[X1]         Extended Network,[X1]         Extended Network,[X1]         Extended Network,,,,,,,,
,(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.,(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.,(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.,(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.,(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.,(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.,(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.,(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.,,,,,,,,
,"(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.","(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.","(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.","(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.","(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.","(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.","(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.","(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.",,,,,,,,
,w/History         Trend combines media previously reported under different parent and/or different level.,w/History         Trend combines media previously reported under different parent and/or different level.,w/History         Trend combines media previously reported under different parent and/or different level.,w/History         Trend combines media previously reported under different parent and/or different level.,w/History         Trend combines media previously reported under different parent and/or different level.,w/History         Trend combines media previously reported under different parent and/or different level.,w/History         Trend combines media previously reported under different parent and/or different level.,w/History         Trend combines media previously reported under different parent and/or different level.,,,,,,,,
,*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities,*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities,*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities,*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities,*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities,*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities,*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities,*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities,,,,,,,,
,**         Indicates that the entity is an advertising network.,**         Indicates that the entity is an advertising network.,**         Indicates that the entity is an advertising network.,**         Indicates that the entity is an advertising network.,**         Indicates that the entity is an advertising network.,**         Indicates that the entity is an advertising network.,**         Indicates that the entity is an advertising network.,**         Indicates that the entity is an advertising network.,,,,,,,,
,(v)         Indicates that the advertising network has been verified by comScore.,(v)         Indicates that the advertising network has been verified by comScore.,(v)         Indicates that the advertising network has been verified by comScore.,(v)         Indicates that the advertising network has been verified by comScore.,(v)         Indicates that the advertising network has been verified by comScore.,(v)         Indicates that the advertising network has been verified by comScore.,(v)         Indicates that the advertising network has been verified by comScore.,(v)         Indicates that the advertising network has been verified by comScore.,,,,,,,,
,...         Indicates data used fell below minimum reporting standards and/or data not available.,...         Indicates data used fell below minimum reporting standards and/or data not available.,...         Indicates data used fell below minimum reporting standards and/or data not available.,...         Indicates data used fell below minimum reporting standards and/or data not available.,...         Indicates data used fell below minimum reporting standards and/or data not available.,...         Indicates data used fell below minimum reporting standards and/or data not available.,...         Indicates data used fell below minimum reporting standards and/or data not available.,...         Indicates data used fell below minimum reporting standards and/or data not available.,,,,,,,,
,N/A         Indicates data is not available in the data set for reporting for the specified time period.,N/A         Indicates data is not available in the data set for reporting for the specified time period.,N/A         Indicates data is not available in the data set for reporting for the specified time period.,N/A         Indicates data is not available in the data set for reporting for the specified time period.,N/A         Indicates data is not available in the data set for reporting for the specified time period.,N/A         Indicates data is not available in the data set for reporting for the specified time period.,N/A         Indicates data is not available in the data set for reporting for the specified time period.,N/A         Indicates data is not available in the data set for reporting for the specified time period.,,,,,,,,
,#         Caution - small base may result in unstable projection.,#         Caution - small base may result in unstable projection.,#         Caution - small base may result in unstable projection.,#         Caution - small base may result in unstable projection.,#         Caution - small base may result in unstable projection.,#         Caution - small base may result in unstable projection.,#         Caution - small base may result in unstable projection.,#         Caution - small base may result in unstable projection.,,,,,,,,
,##         Directional purposes only - base too unstable for reliable projection.,##         Directional purposes only - base too unstable for reliable projection.,##         Directional purposes only - base too unstable for reliable projection.,##         Directional purposes only - base too unstable for reliable projection.,##         Directional purposes only - base too unstable for reliable projection.,##         Directional purposes only - base too unstable for reliable projection.,##         Directional purposes only - base too unstable for reliable projection.,##         Directional purposes only - base too unstable for reliable projection.,,,,,,,,
,Details on minimum reporting standards are located at: http://mymetrix.comscore.com/mmx/definitions_minreportingstandards.asp,Details on minimum reporting standards are located at: http://mymetrix.comscore.com/mmx/definitions_minreportingstandards.asp,Details on minimum reporting standards are located at: http://mymetrix.comscore.com/mmx/definitions_minreportingstandards.asp,Details on minimum reporting standards are located at: http://mymetrix.comscore.com/mmx/definitions_minreportingstandards.asp,Details on minimum reporting standards are located at: http://mymetrix.comscore.com/mmx/definitions_minreportingstandards.asp,Details on minimum reporting standards are located at: http://mymetrix.comscore.com/mmx/definitions_minreportingstandards.asp,Details on minimum reporting standards are located at: http://mymetrix.comscore.com/mmx/definitions_minreportingstandards.asp,Details on minimum reporting standards are located at: http://mymetrix.comscore.com/mmx/definitions_minreportingstandards.asp,,,,,,,,
